source|source_Material|source_MaterialPrefixed|target_Material|target_MaterialName|target_MaterialType
TimeXtender|0057.120-00007|G0057.120-00007|1000001545|PS HDB SR P-10/165-2|ZFER
TimeXtender|0057.120-00014|G0057.120-00014|1000001552|PS HDB SR P-10/195-3|ZFER
TimeXtender|0057.120-00021|G0057.120-00021|1000001559|PS HDB SR P-12/165-2|ZFER
TimeXtender|0057.120-00028|G0057.120-00028|1000001566|PS HDB SR P-12/195-3|ZFER
TimeXtender|0057.120-00035|G0057.120-00035|1000001573|PS HDB SR P-12/245-2|ZFER
TimeXtender|0057.130-00041|G0057.130-00041|1000001580|PS HDB SR R-14/205-2|ZFER
TimeXtender|0057.130-00048|G0057.130-00048|1000001587|PS HDB SR R-14/235-3|ZFER
TimeXtender|0057.130-00055|G0057.130-00055|1000001594|PS HDB SR R-16/205-2|ZFER
TimeXtender|451104005|C0451104005|1000200138|AC CRET SILENT 986-50 S3|ZFER
TimeXtender|451104016|C0451104016|1000200145|AC CRET SILENT D C986-60 S3|ZFER
TimeXtender|451106020|C0451106020|1000200152|AC CRET SILENT S CS993 S2|ZFER
TimeXtender|451200003|C0451200003|1000200159|AC CRET SILENT S 945-946 S3|ZFER
TimeXtender|459515204|C0459515204|1000200166|CS947 HÜLSE|ZFER
TimeXtender|BSM11011020-30|DBSM11011020-30|1000200172|SC FPC ED-ESD 20-20|ZFER
TimeXtender|BSM11016040-16|DBSM11016040-16|1000200176|SC FPC DSD 30-40|ZFER
TimeXtender|BSM220160-35|DBSM220160-35|1000200183|SC FPC HLD 35-20|ZFER
TimeXtender|BSMQ165110-18|DBSMQ165110-18|1000200190|SC FPC DSDQ 50-20|ZFER
TimeXtender|BSMQ33022020-42|DBSMQ33022020-42|1000200199|SC FPC HLDQ 42-20|ZFER
TimeXtender|0027.020-00006|G0027.020-00006|1000200667|CC-CG HKW- 80/6 A2-500/2|ZFER
TimeXtender|0027.030-00004|G0027.030-00004|1000200673|CC-CG HKW- 100/8 HDG-1500/3|ZFER
TimeXtender|0052.090-00003|G0052.090-00003|1000200680|FI-3016- 20-M24x 715- B500B-GV|ZFER
TimeXtender|0053.020-00010|G0053.020-00010|1000200687|HBS-05 - S-16/ 1110|ZFER
TimeXtender|0053.020-00019|G0053.020-00019|1000200694|HBS-05 - S-28/ 1930|ZFER
TimeXtender|0058.010-00002|G0058.010-00002|1000200701|PC-HLB-S-100|ZFER
TimeXtender|0058.040-00005|G0058.040-00005|1000200708|PC-HLB-M-50/200|ZFER
TimeXtender|0060.029-00003|G0060.029-00003|1000200715|HSC-HD 25 Sonder|ZFER
TimeXtender|0071.010-00007|G0071.010-00007|1000200722|LS-TPA-RC-R1-26.0-PU|ZFER
TimeXtender|0071.040-00013|G0071.040-00013|1000200729|LS-TPA-RC-F2-26.0-L2.5m|ZFER
TimeXtender|0970.020-00001|G0970.020-00001|1000201512|AC HBB-16-O|ZFER
TimeXtender|0970.020-00009|G0970.020-00009|1000201519|AC HBB-20-OQS|ZFER
TimeXtender|0971.010-00107|G0971.010-00107|1000201525|AC HTT-4-22-120|ZFER
TimeXtender|0971.020-00110|G0971.020-00110|1000201532|AC HTT-6-25-120|ZFER
TimeXtender|0973.010-00001|G0973.010-00001|1000201538|AC HTF-B-125x55|ZFER
TimeXtender|1280.009-00001|G1280.009-00001|1000201545|HVG -Versogrid Schiene SK (Prod)|ZFER
TimeXtender|2001.040-00816|G2001.040-00816|1000201559|CC-C HR-HTA-CE 40/22 HDG-2300|ZFER
TimeXtender|2001.080-00804|G2001.080-00804|1000201570|CC-C HR-HTA-CE 50/30 HDG-0200|ZFER
TimeXtender|2001.110-00806|G2001.110-00806|1000201580|CC-C HR-HTA-CE 55/42-FV-  400-KF-L-ANK|ZFER
TimeXtender|2242.009-00001|G2242.009-00001|1000201586|SCF-BRA SPC-L4 PAC|ZFER
TimeXtender|0552.030-00651|G0552.030-00651|4000002671|PS HDB S R-25/425|ZHAL
TimeXtender|0552.030-00658|G0552.030-00658|4000002678|PS HDB S R-25/495|ZHAL
TimeXtender|0552.030-00665|G0552.030-00665|4000002685|PS HDB S R-25/565|ZHAL
TimeXtender|0552.030-00675|G0552.030-00675|4000002695|PS HDB S R-25/665|ZHAL
TimeXtender|0552.030-00683|G0552.030-00683|4000002703|PS HDB S R-25/745|ZHAL
TimeXtender|0552.030-00693|G0552.030-00693|4000002713|PS HDB S R-25/845|ZHAL
TimeXtender|0552.030-00706|G0552.030-00706|4000002726|PS HDB S R-25/975|ZHAL
TimeXtender|0552.150-00010|G0552.150-00010|4000002735|PS HDB S P-10/195|ZHAL
TimeXtender|0552.150-00021|G0552.150-00021|4000002742|PS HDB S P-12/125|ZHAL
TimeXtender|0552.150-00030|G0552.150-00030|4000002749|PS HDB S P-12/215|ZHAL
TimeXtender|AP24|EAP24|3000020286|ANKPLTT AP24 150X150X20 1.4404 ZLOCH Ø26|ZHAW
TimeXtender|ED08350H|EED08350H|3000020293|SC ED F 08-350 P|ZHAW
TimeXtender|ED10400H|EED10400H|3000020299|SC ED F 10/400 P|ZHAW
TimeXtender|ED15400H|EED15400H|3000020306|SC ED F 15/400 P|ZHAW
TimeXtender|ED20300H|EED20300H|3000020313|SC ED F 20/300 P|ZHAW
TimeXtender|ED25470H|EED25470H|3000020320|SC ED F 25/470 P|ZHAW
TimeXtender|ISO-EC|EISO-EC|3000020327|ISO-EC|ZHAW
TimeXtender|ISO-KA|EISO-KA|3000020334|ISO-KA|ZHAW
TimeXtender|ISO-KH|EISO-KH|3000020341|ISO-KH|ZHAW
TimeXtender|ISO-KVD|EISO-KVD|3000020348|ISO-KVD|ZHAW
TimeXtender|0240.170-00032|G0240.170-00032|3000022302|SCF-FPA 5-M 56,0kN-340/420 -A4 (XL)|ZHAW
TimeXtender|0240.180-00007|G0240.180-00007|3000022309|SCF-FPA 5A-M 11,5kN  60/120-A4  (S)|ZHAW
TimeXtender|0240.180-00014|G0240.180-00014|3000022316|SCF-FPA 5A-M 22,0kN 140/210-A4  (M)|ZHAW
TimeXtender|0240.180-00021|G0240.180-00021|3000022323|SCF-FPA 5A-M 11,5kN 280/370-A4 (XL)|ZHAW
TimeXtender|0240.190-00014|G0240.190-00014|3000022330|SCF-FPA 5S-M  5,0kN 270/350-A4 (XL)|ZHAW
TimeXtender|0240.190-00033|G0240.190-00033|3000022337|SCF-FPA 5S-M 11,5kN 200/270-A4  (L)|ZHAW
TimeXtender|0240.190-00052|G0240.190-00052|3000022344|SCF-FPA 5S-M 22,0kN 140/210-A4  (M)|ZHAW
TimeXtender|0240.200-00002|G0240.200-00002|3000022351|SCF-FPA 5Z-M  5,0kN 100/170-A4  (M)|ZHAW
TimeXtender|0240.200-00009|G0240.200-00009|3000022358|SCF-FPA 5Z-M 11,5kN 200/280-A4  (L)|ZHAW
TimeXtender|0240.200-00016|G0240.200-00016|3000022365|SCF-FPA 5Z-M 34,0kN  70/150-A4  (S)|ZHAW
TimeXtender|0350.100-00017|G0350.100-00017|3000021289|CA-TB HS 72/48 HDG-8.8 M27 x 100|ZHAW
TimeXtender|0350.100-00026|G0350.100-00026|3000021296|CA-TB HS 72/48 EPS-8.8 M24 x 150|ZHAW
TimeXtender|0351.090-00005|G0351.090-00005|3000021303|CA-TB HSR 50/30 EPS-8.8 M20 x 075|ZHAW
TimeXtender|0351.100-00002|G0351.100-00002|3000021310|CA-TB HSR 72/48 HDG-8.8 M20 x 075|ZHAW
TimeXtender|0352.040-00008|G0352.040-00008|3000021317|CA-TB HZS 29/20 EPS-8.8 M12 x 150|ZHAW
TimeXtender|0352.060-00012|G0352.060-00012|3000021323|CA-TB HZS 38/23 EPS-8.8 M16 x 040|ZHAW
TimeXtender|0352.060-00021|G0352.060-00021|3000021330|CA-TB HZS 38/23 A4-70 M16 x 060|ZHAW
TimeXtender|0352.070-00005|G0352.070-00005|3000021337|CA-TB HZS 41/22 A4-50 M12 x 035|ZHAW
TimeXtender|0352.080-00002|G0352.080-00002|3000021344|CA-TB HZS 53/34 EPS-8.8 M16 x 100|ZHAW
TimeXtender|0352.080-00021|G0352.080-00021|3000021351|CA-TB HZS 53/34 HDG-8.8 M16 x 060|ZHAW
Roman&Eline|0056.009-00001|0056.009-00001|3000022840|HBT CH-SK Sonderkonstruktion|ZHAW
TimeXtender|201022022|C0201022022|60000016|SC CRET SET 122 V50 SEISMIC E60|ZNLA
TimeXtender|201024022|C0201024022|60000023|SC CRET SET 124 V50 SEISMIC E60|ZNLA
TimeXtender|201028023|C0201028023|60000030|SC CRET SET 128 V75 SEISMIC E60|ZNLA
TimeXtender|201040000|C0201040000|60000037|SC CRET SET 140|ZNLA
TimeXtender|201045005|C0201045005|60000044|SC CRET SET 145 V42|ZNLA
TimeXtender|205001508|C0205001508|60000051|SC CRET SET 508|ZNLA
TimeXtender|451106000|C0451106000|60000058|AC CRET SILENT 993 S2|ZNLA
TimeXtender|451205000|C0451205000|60000065|AC CRET SILENT SET 946 APG S3|ZNLA
Michel Delta|201034008|C0201034008|60000072|SC CRET SET 134 V50|ZNLA
TimeXtender|0057.130-00066|G0057.130-00066|1000001605|PS HDB SR R-16/275-3|ZFER
TimeXtender|0057.130-00073|G0057.130-00073|1000001612|PS HDB SR R-20/255-2|ZFER
TimeXtender|0057.130-00080|G0057.130-00080|1000001619|PS HDB SR R-20/305-2|ZFER
TimeXtender|0060.310-00001|G0060.310-00001|1000001627|HSC-S  16 / 360|ZFER
TimeXtender|0060.410-00002|G0060.410-00002|1000001637|HSC-A  16 / 252|ZFER
TimeXtender|0070.010-00003|G0070.010-00003|1000001647|LS-TPA-SAC-FS-1.4-L160-MF|ZFER
TimeXtender|0171.000-00003|G0171.000-00003|1000001761|SF-G-UMA-10-2-180-A4|ZFER
TimeXtender|0171.000-00030|G0171.000-00030|1000001776|SF-G-UMA-18-2-330-A4|ZFER
TimeXtender|0171.000-00069|G0171.000-00069|1000001815|SF-G-UMA-16-2-150-RL6,1-A4|ZFER
TimeXtender|0173.000-00007|G0173.000-00007|1000001826|SF-G-UMA-12-4-150-A4|ZFER
TimeXtender|HEBA6R|DHEBA6R|1000200209|HEBA6R|ZFER
TimeXtender|HEMIRK|DHEMIRK|1000200216|HEMIRK HELICAL MIKROPFAHL REPARATURKO|ZFER
TimeXtender|MBTET25|DMBTET25|1000200223|MBT-Kupplung ET 25|ZFER
TimeXtender|PLSD1200820125|DPLSD1200820125|1000200229|PLAKA RÜCKBIEGEANSCHLUSS PLSD1200820125|ZFER
TimeXtender|PLSD1901015125|DPLSD1901015125|1000200236|PLAKA RÜCKBIEGEANSCHLUSS PLSD1901015125|ZFER
TimeXtender|PLSS0450820125|DPLSS0450820125|1000200243|PLAKA RÜCKBIEGEANSCHLUSS PLSS0450820125|ZFER
TimeXtender|PLSS0901010125|DPLSS0901010125|1000200250|PLAKA RÜCKBIEGEANSCHLUSS PLSS0901010125|ZFER
TimeXtender|RS20333|DRS20333|1000201792|SOFIX R 35MM|ZFER
TimeXtender|TTA16/M20|DTTA16/M20|1000200261|TTA 16 /M 20 BAUSTAHLANSCHLUSS|ZFER
TimeXtender|TTH28|DTTH28|1000200268|TTH 28 ENDVERANKERUNG, VORMONTIERT|ZFER
TimeXtender|0111.010-00006|G0111.010-00006|1000200740|BS-AS-KW-1,2-120-1000-A4|ZFER
TimeXtender|0120.010-00002|G0120.010-00002|1000201804|FSW 3,5-80 -A4|ZFER
TimeXtender|0132.009-00001|G0132.009-00001|1000200753|WTR-CT-WST-ML-SK-A4|ZFER
TimeXtender|0132.020-00002|G0132.020-00002|1000200760|WTR-CT-WST-MLQ-D-120-A4|ZFER
TimeXtender|0132.040-00004|G0132.040-00004|1000201805|WTR-CT-WST-MLS-300-HDG|ZFER
TimeXtender|0132.080-00001|G0132.080-00001|1000200773|WTR-CT-WST-ML1-125-A2|ZFER
TimeXtender|0156.020-00002|G0156.020-00002|1000200780|BS-S-HK-AW-6-50/25/6x25-A4|ZFER
TimeXtender|0181.000-00005|G0181.000-00005|1000200787|SF-G-UHA-5-2-240-A4|ZFER
TimeXtender|0181.000-00013|G0181.000-00013|1000200794|SF-G-UHA-7-2-330-A4|ZFER
TimeXtender|0211.010-00002|G0211.010-00002|1000200801|SF-SUK-F-5,0-645-k260-340-MON-A4|ZFER
Michel Delta|AMRFA160090|EAMRFA160090|1000201596|ANCON FASSADEN ANKER 160-090|ZFER
Michel Delta|0451106030_30|C0451106030_30|1000201638|AC CRET SILENT 993P E30 S2|ZFER
Michel Delta|0451107030_50|C0451107030_50|1000201645|AC CRET SILENT 994P E50 S2|ZFER
Michel Delta|0451106040_20|C0451106040_20|1000201652|AC CRET SILENT F 993 HLP E20 S2|ZFER
Michel Delta|0451107040_40|C0451107040_40|1000201659|AC CRET SILENT F 994 HLP E40 S2|ZFER
Michel Delta|0203023002_SC|C0203023002_SC|1000201666|SC CRET 504/508/512/515 V40 F Weld. (SC)|ZFER
Michel Delta|BOLZEN33X120_SC|EBOLZEN33X120_SC|1000201673|BOLZEN 1.4429 M33X120MM Milled (SC)|ZFER
Michel Delta|0200500020_320|C0200500020_320|1000201680|SC CRET10 F 20/320 S2|ZFER
Michel Delta|0201022030_E120|C0201022030_E120|1000201687|SC CRET 122 M SEISMIC E120|ZFER
Michel Delta|0201022033_E80|C0201022033_E80|1000201694|SC CRET 122 FV50 SEISMIC E80|ZFER
TimeXtender|GSMM16DUP|EGSMM16DUP|4000003819|GEWINDESTANGENMATERIAL M16 DUPLEX|ZHAL
TimeXtender|GSMM30DUP|EGSMM30DUP|4000003826|GEWINDESTANGENMATERIAL M30 DUPLEX|ZHAL
TimeXtender|209510504|C0209510504|4000200013|SC CRET C94X/C50XV20-03; HÜLSENROHR|ZHAL
TimeXtender|451071001|C0451071001|4000200020|AC CRET SILENT D 970 (ROH)|ZHAL
TimeXtender|459511105|C0459511105|4000200027|AC CRET SILENT DORN C985-10-60 HF A|ZHAL
TimeXtender|459516201|C0459516201|4000200034|CS947 DORNSTAB MOD. 2020|ZHAL
TimeXtender|BOLZEN33X155|EBOLZEN33X155|4000200040|BOLZEN 1.4429 M33X155MM|ZHAL
TimeXtender|NAPLAM14|ENAPLAM14|4000200060|TR NAGELPLATTE FUR M14 INOX 1.4301|ZHAL
TimeXtender|0020.010-00004|G0020.010-00004|4000200067|FI-BA1988 -M16 220 EZP-|ZHAL
TimeXtender|0052.030-00008|G0052.030-00008|4000200074|FI-3010- 20-M24/ 715- B500B-A4-80|ZHAL
TimeXtender|0350.100-00023|G0350.100-00023|3000021293|CA-TB HS 72/48 EPS-8.8 M20 x 075|ZHAW
TimeXtender|0351.090-00002|G0351.090-00002|3000021300|CA-TB HSR 50/30 EPS-8.8 M16 x 060|ZHAW
TimeXtender|0351.098-00012|G0351.098-00012|3000021307|CA-TB HSR 50/30 EPS-8.8 M20 x 1055 WON|ZHAW
TimeXtender|0352.040-00004|G0352.040-00004|3000021314|CA-TB HZS 29/20 EPS-8.8 M12 x 060|ZHAW
TimeXtender|0352.060-00003|G0352.060-00003|3000021320|CA-TB HZS 38/23 EPS-8.8 M12 x 050|ZHAW
TimeXtender|0352.060-00018|G0352.060-00018|3000021327|CA-TB HZS 38/23 EPS-8.8 M16 x 150|ZHAW
TimeXtender|0352.060-00026|G0352.060-00026|3000021334|CA-TB HZS 38/23 HDG-8.8 M12 x 050|ZHAW
TimeXtender|0352.070-00011|G0352.070-00011|3000021341|CA-TB HZS 41/22 HDG-8.8 M12 x 035|ZHAW
TimeXtender|0352.080-00012|G0352.080-00012|3000021348|CA-TB HZS 53/34 A4-70 M16 x 100|ZHAW
TimeXtender|0352.090-00004|G0352.090-00004|3000021355|CA-TB HZS 64/44 EPS-8.8 M24 x 150|ZHAW
TimeXtender|201022009|C0201022009|60000013|SC CRET SET 122 V75|ZNLA
TimeXtender|201024008|C0201024008|60000020|SC CRET SET 124 V50|ZNLA
TimeXtender|201028020|C0201028020|60000027|SC CRET SET 128 SEISMIC E60|ZNLA
TimeXtender|201034021|C0201034021|60000034|SC CRET SET 134 V33 SEISMIC E60|ZNLA
TimeXtender|201040022|C0201040022|60000041|SC CRET SET 140 V50 SEISMIC E60|ZNLA
TimeXtender|203003001|C0203003001|60000048|SC CRET SET 504|ZNLA
TimeXtender|205002512|C0205002512|60000055|SC CRET SET 512 V20|ZNLA
TimeXtender|451204000|C0451204000|60000062|AC CRET SILENT SET 945 APG S3|ZNLA
Michel Delta|201024009|C0201024009|60000069|SC CRET SET 124 V75|ZNLA
Michel Delta|201055005|C0201055005|60000076|SC CRET SET 155 V42|ZNLA
TimeXtender|0057.130-00065|G0057.130-00065|1000001604|PS HDB SR R-16/275-2|ZFER
TimeXtender|0057.130-00072|G0057.130-00072|1000001611|PS HDB SR R-20/245-3|ZFER
TimeXtender|0057.130-00079|G0057.130-00079|1000001618|PS HDB SR R-20/295-3|ZFER
TimeXtender|0060.300-00001|G0060.300-00001|1000001625|HSC-S  12 / 360|ZFER
TimeXtender|0060.410-00001|G0060.410-00001|1000001636|HSC-A  16 / 202|ZFER
TimeXtender|0070.010-00002|G0070.010-00002|1000001646|LS-TPA-SAC-FS-1.4-L110-MF|ZFER
TimeXtender|0171.000-00002|G0171.000-00002|1000001760|SF-G-UMA-10-2-150-A4|ZFER
TimeXtender|0171.000-00028|G0171.000-00028|1000001774|SF-G-UMA-18-2-270-A4|ZFER
TimeXtender|0171.000-00053|G0171.000-00053|1000001799|SF-G-UMA-28-2-410-A4|ZFER
TimeXtender|0173.000-00005|G0173.000-00005|1000001824|SF-G-UMA-10-4-240-A4|ZFER
TimeXtender|HEBA61000|DHEBA61000|1000200208|HEBA61000|ZFER
TimeXtender|HEMIPFF|DHEMIPFF|1000200215|HELICAL MIKROPFAHL PFAHLKOPF|ZFER
TimeXtender|MBT28/25|DMBT28/25|1000200222|MBT ET - Reduktion 28/25|ZFER
TimeXtender|PLSD1200815125|DPLSD1200815125|1000200228|PLAKA RÜCKBIEGEANSCHLUSS PLSD1200815125|ZFER
TimeXtender|PLSD1601220125|DPLSD1601220125|1000200235|PLAKA RÜCKBIEGEANSCHLUSS PLSD1601220125|ZFER
TimeXtender|PLSS0450815125|DPLSS0450815125|1000200242|PLAKA RÜCKBIEGEANSCHLUSS PLSS0450815125|ZFER
TimeXtender|PLSS0601020125|DPLSS0601020125|1000200249|PLAKA RÜCKBIEGEANSCHLUSS PLSS0601020125|ZFER
TimeXtender|RS20332|DRS20332|1000201791|SOFIX R 30MM|ZFER
TimeXtender|TTA12/M16|DTTA12/M16|1000200260|TTA 12 /M 16 BAUSTAHLANSCHLUSS|ZFER
TimeXtender|TTH25|DTTH25|1000200267|TTH 25 ENDVERANKERUNG, VORMONTIERT|ZFER
TimeXtender|0552.030-00003|G0552.030-00003|4000002847|PS HDB S R-10/155|ZHAL
TimeXtender|0552.030-00010|G0552.030-00010|4000002854|PS HDB S R-10/225|ZHAL
TimeXtender|0552.030-00126|G0552.030-00126|4000002862|PS HDB S R-12/135|ZHAL
TimeXtender|0552.030-00133|G0552.030-00133|4000002869|PS HDB S R-12/205|ZHAL
TimeXtender|0552.030-00140|G0552.030-00140|4000002876|PS HDB S R-12/275|ZHAL
TimeXtender|0552.030-00251|G0552.030-00251|4000002883|PS HDB S R-14/145|ZHAL
TimeXtender|0552.030-00259|G0552.030-00259|4000002890|PS HDB S R-14/225|ZHAL
TimeXtender|0552.030-00266|G0552.030-00266|4000002897|PS HDB S R-14/295|ZHAL
TimeXtender|0552.030-00378|G0552.030-00378|4000002904|PS HDB S R-16/175|ZHAL
TimeXtender|0552.030-00387|G0552.030-00387|4000002911|PS HDB S R-16/265|ZHAL
TimeXtender|ISO-QE|EISO-QE|3000020365|ISO-QE|ZHAW
TimeXtender|ISO-SB|EISO-SB|3000020372|ISO-SB|ZHAW
TimeXtender|ISO-UW|EISO-UW|3000020379|ISO-UW|ZHAW
TimeXtender|ISO-WN|EISO-WN|3000020386|ISO-WN|ZHAW
TimeXtender|KGP30KUGEL31|EKGP30KUGEL31|3000020393|Kugel zu KGP 24/27/30/33 mit Loch ø31|ZHAW
TimeXtender|KGPOL2433|EKGPOL2433|3000020400|Kug.gelenkPLT KGP 24/27/30/33 150x150x40|ZHAW
TimeXtender|KP20|EKP20|3000020405|KUPPLUNG KP 20 1.4401/1.4404 42X70MM|ZHAW
TimeXtender|KP39|EKP39|3000020412|KUPPLUNG KP 39 1.4401/1.4404 80X140MM|ZHAW
TimeXtender|M1010|EM1010|3000020419|Sechskantmutter M10 1,0 d, A4|ZHAW
TimeXtender|M1215|EM1215|3000020425|Sechskantmutter M12 1,5 d, A4, SW 24|ZHAW
TimeXtender|0433.040-00043|G0433.040-00043|3000021573|PIAC-CIS PS-HB-VM-SH 16x 130  KS-|ZHAW
TimeXtender|0433.040-00106|G0433.040-00106|3000021580|PIAC-GA HB-RB-14  -|ZHAW
TimeXtender|0433.050-00005|G0433.050-00005|3000021586|PIAC-CCS HB-V-P-16  -  Capsule|ZHAW
TimeXtender|0566.010-00012|G0566.010-00012|3000022012|CS-HBS-05-S-30 Gew.Muffe|ZHAW
TimeXtender|0566.030-00012|G0566.030-00012|3000022000|CS-HBS-05-S M34,Gew-St.|ZHAW
TimeXtender|0716.150-00013|G0716.150-00013|3000021616|3126-40-15-30 Abstandshalter|ZHAW
TimeXtender|0718.020-00001|G0718.020-00001|3000021623|DIS 45x75x 1 -KS, oS|ZHAW
TimeXtender|0725.010-00004|G0725.010-00004|3000021641|HBS-05-R/L Muffe-20|ZHAW
TimeXtender|0725.070-00002|G0725.070-00002|3000021648|HBS-05 - TPL-EDK 90/50 -KS|ZHAW
TimeXtender|0729.120-00001|G0729.120-00001|3000022682|SC HSD SET-V 20/300 S3|ZHAW
TimeXtender|409570013|C0409570013|7000000910|U-PROFIL-ABDECKUNG-12 L=1000MM|ZROH
TimeXtender|ARMA14|EARMA14|7000000972|ARMAFLEX SCHAUMSTOFFMANTEL 14|ZROH
TimeXtender|0507.020-00022|G0507.020-00022|7000001168|FUE-52/34- lfd.m DEHA-KF|ZROH
TimeXtender|0566.030-00013|G0566.030-00013|7000001608|CS-HBS-05-S M40,Gew-St.|ZROH
TimeXtender|BET16G|EBET16G|7000001726|BETINOX 1.4362 16MM GLATT|ZROH
TimeXtender|DUP25G|EDUP25G|7000001734|DUPLEX 1.4462 25MM GLATT|ZROH
TimeXtender|0069.010-00103|G0069.010-00103|7000002003|BRS -L4 -10 / 6000|ZROH
TimeXtender|0566.100-00006|G0566.100-00006|7000002015|CS-HBS-05 -E-M28-Endanker|ZROH
TimeXtender|0250.060-00001|G0250.060-00001|7000002023|SCF-WDK STR-  5188- HA WA-AC|ZROH
TimeXtender|0280.140-00002|G0280.140-00002|7000002030|IS-MSS MD-HM 41/62 MF -6000 =P5500|ZROH
Michel Delta|960000135|C0960000135|7000200628|ROUND RING 28X2 VQM ISO 1629 70 SHORE|ZROH
Michel Delta|960000142|C0960000142|7000200635|SAGOX HE 30/2 T50 MF1|ZROH
Michel Delta|960000149|C0960000149|7000200642|HIGH-SPEED CUTTING NOZZLE PSF 40-60MM|ZROH
Michel Delta|960000156|C0960000156|7000200649|PROTECTIVE GLASS DIN 12 85X110MM|ZROH
Michel Delta|960000163|C0960000163|7000200656|WELDING PROTECTION AGENT AOS 72 K|ZROH
Michel Delta|960000173|C0960000173|7000200663|FABRIC PROTECTION BLACK TO E3000|ZROH
Michel Delta|960000180|C0960000180|7000200670|SWISSTAPE 3531/72-25 75 MM X 25 M BLACK|ZROH
Michel Delta|960000187|C0960000187|7000200677|T-SHIRT COTTON ORANGE, GR. XL SIG.|ZROH
Michel Delta|960000194|C0960000194|7000200684|WASHER 85X110X1.0 PCB|ZROH
Michel Delta|960000201|C0960000201|7000200691|FEED ROLLER TOP Ø 1,2|ZROH
TimeXtender|0311.050-00011|G0311.050-00011|1000201020|IS-AIS PC-HRS-D - 131-A4|ZFER
TimeXtender|0311.050-00032|G0311.050-00032|1000201026|IS-AIS PC-HRS-D - 80-HDG|ZFER
TimeXtender|0311.050-00043|G0311.050-00043|1000201033|IS-AIS PC-HRS-D - 150-HDG|ZFER
TimeXtender|0312.010-00007|G0312.010-00007|1000201040|IS-AIS C-HVT 28 - 07-HDG base plate|ZFER
TimeXtender|0312.030-00010|G0312.030-00010|1000201047|IS-AIS C-HVT 41 - 25 -HDG angle 90°|ZFER
TimeXtender|0312.030-00040|G0312.030-00040|1000201054|IS-AIS C-HVT 41 - 78 -HDG U-connector|ZFER
TimeXtender|0312.040-00001|G0312.040-00001|1000201061|IS-AIS C-HVT 52 - 01 -HDG plate|ZFER
TimeXtender|0312.040-00008|G0312.040-00008|1000201068|IS-AIS C-HVT 52 - 08 -HDG angle|ZFER
TimeXtender|0314.010-00001|G0314.010-00001|1000201075|GA-OA UP-KUS 50x50x3 h=15 M 8 -HDG (FR)|ZFER
TimeXtender|0330.010-00011|G0330.010-00011|1000201082|IS-VIS HALFIX-A 53/34 Classic-Inlet EP|ZFER
TimeXtender|0020.040-00006|G0020.040-00006|3000020585|FI-SA 1140 -M16  100 EZP-|ZHAW
TimeXtender|0020.060-00004|G0020.060-00004|3000020592|FI-SA 995-G -M10   50 EZP-|ZHAW
TimeXtender|0020.060-00015|G0020.060-00015|3000020598|FI-SA 995-G -M 8   50 R-|ZHAW
TimeXtender|0021.010-00001|G0021.010-00001|3000020605|FI-A 2280 NP-M8  -|ZHAW
TimeXtender|0021.020-00001|G0021.020-00001|3000020612|FI-A 2250 FP-M6  -|ZHAW
TimeXtender|0021.060-00004|G0021.060-00004|3000020619|FI-A 2600 TA-M24  -|ZHAW
TimeXtender|0025.010-00002|G0025.010-00002|3000020626|FA-SBA SB-WB 3800 10-075|ZHAW
TimeXtender|0025.010-00017|G0025.010-00017|3000020633|FA-SBA SB-WB 3800 16-175|ZHAW
TimeXtender|0025.020-00009|G0025.020-00009|3000020640|FA-SBA SB-WB 3801 22-100|ZHAW
TimeXtender|0031.010-00004|G0031.010-00004|3000022059|CA-DA EA-ENDANC M10 HDG|ZHAW
Michel Delta|960000129|C0960000129|7000200622|PE BAGS (2550700)|ZROH
Michel Delta|960000136|C0960000136|7000200629|ROUND RING 40X1.5 VQM ISO 1629 70 SHORE|ZROH
Michel Delta|960000143|C0960000143|7000200636|OXYGEN T50 MF1|ZROH
Michel Delta|960000150|C0960000150|7000200643|HIGH-SPEED CUTTING NOZZLE PSF 60-100MM|ZROH
Michel Delta|960000157|C0960000157|7000200650|PROTECTIVE CAP G501|ZROH
Michel Delta|960000167|C0960000167|7000200657|COLLET Ø 2.4MM L25,4|ZROH
Michel Delta|960000174|C0960000174|7000200664|CONTACT TIP Ø 0.8 M6 X 28|ZROH
Michel Delta|960000181|C0960000181|7000200671|SWISSTAPE 3532/100-25 100 MM X 25 M BLCK|ZROH
Michel Delta|960000188|C0960000188|7000200678|T-SHIRT NEW CLASSIC T, COL 580 DARK NAVY|ZROH
Michel Delta|960000195|C0960000195|7000200685|OUTER PANE SPEEDGLAS|ZROH
TimeXtender|0003.020-00803|G0003.020-00803|1000200539|CC-C BFC-HGB E 40/25 A4-0150|ZFER
TimeXtender|0003.030-00808|G0003.030-00808|1000200546|CC-C BFC-HGB E 49/30 HDG-0150|ZFER
TimeXtender|0003.050-00001|G0003.050-00001|1000200553|CC-C BFC-HGB EE 38/17 A4-170/170/90|ZFER
TimeXtender|0015.010-00003|G0015.010-00003|1000200559|CC-MF ANC-HTU 60/22/3 HDG-3000-D2|ZFER
TimeXtender|0015.030-00011|G0015.030-00011|1000200567|CC-MF SA-HTU-S 60/25/2,5 SZP-6000|ZFER
TimeXtender|0020.010-00008|G0020.010-00008|1000200574|FI-BA1988 -M24 200 EZP-|ZFER
