Customer,CompanyID,UniqueCustomerNumber,CustName,Parent_Name,CustSegment,CustCategory,SalesGroup,RSM,LineDisc,STATE,DateOpened,CreatedDate,LTMsales,NewHalfenCust,CSG,InsideOutside,InsideFlag,Region,CustomerPillar,Country
005669,045,045-005669,National Concrete - Toronto,National Concrete Acc,,,GregHolsho,con-fab,Whitecap,ON,2/17/2021,2/17/2021," 14,405 ",,,O,,West,Other,CA
003327,045,045-003327,"Prestress Services - Decatur, IN",Prestress Services,Prestress Producer,Prestress Producer,NickFain,Prec-Pres,PrecastB,IN,11/17/2015,11/17/2015," 14,366 ",,,O,,North,Precast,US
003387,045,045-003387,Atlas Construction Supply - NV,Atlas Construction Supply- CA,Distributor- Regional,Distributor,DwightWeev,Con-Fab,DealerB,NV,6/3/2016,6/3/2016," 14,335 ",,,O,,West,Other,US
002977,045,045-002977,"Jensen Precast - Orland, CA",Jensen Precast,Utility Precast Producer,Precast,EricNesset,Prec-Pres,PrecastB,CA,10/15/2013,10/15/2013," 14,280 ",,,O,,West,Precast,US
003569,045,045-003569,WC Manchester #114,White Cap,White Cap,Distributor,EJPfab,Con-Fab,Whitecap50,NH,2/1/2018,2/1/2018," 14,188 ",,CSG,O,,North,Other,US
005139,045,045-005139,Standard Iron & Metal Works,Standard Iron & Metal Works,Regional Contractor,Contractor,RichBrownr,Con-Fab,,MN,3/26/2020,3/26/2020," 14,151 ",New Halfen,,O,,North,Other,US
003690,045,045-003690,"Rio Grande Steel, Ltd","Rio Grande Steel, Ltd",Rebar Fabricator- Local,Fabricator,GregArnet,Con-Fab,DealerD,TX,2/6/2019,2/6/2019," 14,087 ",,,O,,South,Other,US
002205,045,045-002205,ROCKWOOD INDUSTRIES INC,ROCKWOOD INDUSTRIES INC,Architectural Producer,Precast,JeffMyers,Prec-Pres,PrecastD,GA,1/14/2011,1/14/2011," 14,027 ",,,O,,South,Precast,US
002279,045,045-002279,RIO GRANDE COMPANY 20,RIO GRANDE COMPANY 20,Distributor- Local,Distributor,RichBrownr,Con-Fab,DealerD,CO,2/21/2011,2/21/2011," 14,007 ",,,O,,West,Other,US
005577,045,045-005577,Zima Corporation,Zima Corporation,,,GregArnet,con-fab,,SC,9/30/2020,9/30/2020," 13,986 ",,,O,,South,Other,US
005511,045,045-005511,"Kone Inc - Kansas City, MO",Kone Inc.,Regional Contractor,Contractor,RichBrownr,Con-Fab,,MO,6/24/2020,6/24/2020," 13,920 ",,,O,,South,Other,US
000696,045,045-000696,WC Elk Grove #605,White Cap,White Cap,Distributor,GregHolsho,Con-Fab,Whitecap,IL,10/21/2008,11/27/2010," 13,809 ",,CSG,O,,North,Other,US
000849,045,045-000849,"Forterra Bldg. Products - Deland, FL",Forterra Bldg. Products,Utility Precast Producer,Precast,JeffMyers,Prec-Pres,PrecastA,FL,6/20/2003,11/27/2010," 13,612 ",,,O,,South,Precast,US
001949,045,045-001949,Siegel Bros Industrial,Siegel Bros Industrial,Distributor- Local,Distributor,DonFowler,Con-Fab,DealerC,NY,8/13/1993,11/27/2010," 13,602 ",,,O,,North,Other,US
004419,045,045-004419,HALFEN GmbH,Leviat-Halfen,Regional Contractor,Contractor,house,Con-Fab,,,3/26/2020,3/26/2020," 13,596 ",New Halfen,,I,-,,Other,EU
003127,045,045-003127,Surespan Structures Ltd.,Surespan Structures Ltd.,Utility Precast Producer,Precast,ClintKilbo,Prec-Pres,PrecastC,BC,7/25/2014,7/25/2014," 13,499 ",,,O,,West,Precast,CA
001900,045,045-001900,Fort Miller Co Inc The,Fort Miller Co Inc The,Utility Precast Producer,Precast,GaryPascoe,Prec-Pres,PrecastC,NY,1/31/1996,11/27/2010," 13,480 ",,,O,,North,Precast,US
005843,045,045-005843,Hill & Smith Inc,Hill & Smith Inc,Utility Precast Producer,Precast,GaryPascoe,prec-pres,,OH,6/15/2021,6/15/2021," 13,445 ",,,O,,North,Precast,US
005698,045,045-005698,"H&K Group, Inc dba Atlantic American Precast","H&K Group, Inc.",,,GaryPascoe,prec-pres,,PA,4/6/2021,4/6/2021," 13,432 ",,,O,,North,Other,US
005447,045,045-005447,"Kone Inc. - Atlanta, GA",Kone Inc.,Regional Contractor,Contractor,GregArnet,Con-Fab,,GA,4/6/2020,4/6/2020," 13,427 ",,,O,,South,Other,US
002953,045,045-002953,Coleman Materials - Rental Billing,Coleman Materials,Distributor- Local,Distributor,House,Con-Fab,,KS,9/24/2013,9/24/2013," 13,422 ",,,O,,South,Other,US
001649,045,045-001649,"Mine Supply Co The, div. of Purvis Industries","Mine Supply Co The, div. of Purvis Industries",Distributor- Local,Distributor,KelseyWahl,Con-Fab,DealerD,NM,10/14/2005,11/27/2010," 13,289 ",,,O,,West,Other,US
004665,045,045-004665,JOLLAY MASONRY,JOLLAY MASONRY,Masonry Contractor,Contractor,GregArnet,Con-Fab,,GA,3/26/2020,3/26/2020," 13,240 ",New Halfen,,O,,South,Other,US
005605,045,045-005605,"Seele, Inc.","Seele, Inc.",,,DonFowler,con-fab,,NY,11/5/2020,11/5/2020," 13,116 ",,,O,,North,Other,US
003037,045,045-003037,"Carroll Dist & Const Sup - Columbus, OH",Carroll Construction Supply,Distributor- Regional,Distributor,GregHolsho,Con-Fab,DealerB,OH,1/27/2014,1/27/2014," 13,112 ",,,O,,North,Other,US
002388,045,045-002388,Prairie Supply Inc,Prairie Supply Inc,Distributor- Local,Distributor,RichBrownr,Con-Fab,DealerC,ND,4/28/2011,4/28/2011," 13,087 ",,,O,,North,Other,US
005504,045,045-005504,"BoMetals, Inc.","BoMetals, Inc.",,,GregArnet,Con-Fab,DealerD,GA,6/15/2020,6/15/2020," 13,014 ",,,O,,South,Other,US
001725,045,045-001725,Wc N Phoenix #13,White Cap,White Cap,Distributor,DwightWeev,Con-Fab,Whitecap,AZ,1/18/2007,11/27/2010," 12,968 ",,CSG,O,,West,Other,US
005461,045,045-005461,"Reinforced Earth- Victorville, CA",Reinforced Earth,Utility Precast Producer,Precast,EricNesset,Prec-Pres,PrecastA,CA,4/14/2020,4/14/2020," 12,942 ",,,O,,West,Precast,US
001027,045,045-001027,Wholesale Bldg Products,Wholesale Bldg Products,Distributor- Local,Distributor,LoriDykes,Con-Fab,DealerC,FL,11/10/2005,11/27/2010," 12,928 ",,,O,,South,Other,US
005705,045,045-005705,Sundry  Cash & Carry,Sundry Sales,MB Sundry,Other,House,Con-Fab,,TX,4/14/2021,4/14/2021," 12,924 ",,,O,,South,Other,US
001451,045,045-001451,"Hartmann Bldg.Spec - Beaumont, TX",Hartmann Building Specialties LTD,Distributor- Local,Distributor,GregArnet,Con-Fab,DealerC,TX,4/10/1980,11/27/2010," 12,902 ",,,O,,South,Other,US
005875,045,045-005875,Kirby Steel Inc.,Kirby Steel Inc.,,,GregHolsho,con-fab,,MI,6/30/2021,6/30/2021," 12,819 ",,,O,,North,Other,US
000662,045,045-000662,"NHMF, LLC dba Spillman OH","NHMF, LLC, dba Spillman",Distributor- Local,Distributor,GregHolsho,Con-Fab,DealerB,OH,12/12/2007,11/27/2010," 12,690 ",,,O,,North,Other,US
000606,045,045-000606,Hatch Bldg Supply Inc.,Hatch Bldg Supply Inc.,Distributor- Local,Distributor,RichBrownr,Con-Fab,DealerC,WI,2/25/1998,11/27/2010," 12,682 ",,,O,,North,Other,US
005756,045,045-005756,Hussey Seating Company Inc,Hussey Seating Company Inc,Regional Contractor,Contractor,EJPfab,con-fab,,ME,5/5/2021,5/5/2021," 12,661 ",,,O,,North,Other,US
002815,045,045-002815,Sundry Sales - Nick Fain,Sundry Sales,MB Sundry,Other,NickFain,Prec-Pres,STD,IL,1/23/2013,1/23/2013," 12,618 ",,,O,,North,Other,US
100198,045,045-100198,"Scurlock Industries- NORTH MIAMI, OK",Scurlock Industries,Utility Precast Producer,Precast,DavidChris,Prec-Pres,,OK,1/1/1900,10/27/2012," 12,614 ",,,O,,South,Precast,US
005426,045,045-005426,"Schiffer Mason Contractors, Inc.","Schiffer Mason Contractors, Inc.",Masonry Contractor,Contractor,GregHolsho,Con-Fab,,MI,4/2/2020,4/2/2020," 12,574 ",,,O,,North,Other,US
001086,045,045-001086,Hudgins Steel Company,Hudgins Steel Company,Rebar Fabricator- Local,Fabricator,GregArnet,Con-Fab,FabricD,GA,9/6/1995,11/27/2010," 12,556 ",,,O,,South,Other,US
005748,045,045-005748,"Miles Excavating, Inc","Miles Excavating, Inc",Regional Contractor,Contractor,RichBrownr,con-fab,,KS,4/30/2021,4/30/2021," 12,538 ",,,O,,South,Other,US
002479,045,045-002479,Allsource Construction,Allsource Construction,Distributor- Local,Distributor,ScottRolu,Con-Fab,DealerB,OR,7/1/2011,7/1/2011," 12,508 ",,,O,,West,Other,US
004889,045,045-004889,Okland Construction,,Regional Contractor,Contractor,DwightWeev,Con-Fab,,UT,3/26/2020,3/26/2020," 12,496 ",New Halfen,,O,,West,Other,US
100175,045,045-100175,Peterson Concrete Tank Co.,Peterson Concrete Tank Co.,Utility Precast Producer,Precast,DavidChris,Prec-Pres,,AR,1/1/1900,10/27/2012," 12,376 ",,,O,,South,Precast,US
000850,045,045-000850,Harris Rebar - Fort Sask,Harris Rebar,Rebar Fabricator- National,Fabricator,ScottRolu,Con-Fab,Fabric B,AB,7/31/1995,11/27/2010," 12,335 ",,,O,,West,Other,CA
001298,045,045-001298,Dowden Building Materi,Dowden Building Materi,Distributor- Local,Distributor,KelseyWahl,Con-Fab,DealerC,TX,8/26/1990,11/27/2010," 12,333 ",,,O,,South,Other,US
001142,045,045-001142,Tank Foundations Inc,Tank Foundations Inc,Utility Precast Producer,Precast,JeffMyers,Prec-Pres,PrecastD,AL,11/15/2004,11/27/2010," 12,325 ",,,O,,South,Precast,US
001822,045,045-001822,Fibrebond,Fibrebond,Architectural Producer,Precast,DavidChris,Prec-Pres,PrecastC,LA,10/8/2004,11/27/2010," 12,254 ",,,O,,South,Precast,US
001907,045,045-001907,Hanes Supply Inc,Hanes Supply Inc,Distributor- Local,Distributor,EJPfab,Con-Fab,DealerD,NY,7/18/2001,11/27/2010," 12,229 ",,,O,,North,Other,US
005625,045,045-005625,Fairway Building Products,Fairway Building Products,,,DonFowler,con-fab,,NJ,11/25/2020,11/25/2020," 12,221 ",,,O,,North,Other,US
001183,045,045-001183,"Gate Precast, Oxford NC",Gate Precast,Architectural Producer,Precast,JeffMyers,Prec-Pres,PrecastA,NC,9/22/1995,11/27/2010," 12,188 ",,,O,,South,Precast,US
002668,045,045-002668,"GAGNE & SON CONCRETE BLOCKS, INC","GAGNE & SON CONCRETE BLOCKS, INC",Utility Precast Producer,Precast,GaryPascoe,Prec-Pres,,ME,4/2/2012,4/2/2012," 12,102 ",,,O,,North,Precast,US
002412,045,045-002412,SPS CORPORATION,SPS CORPORATION,Glazing Contractor,Contractor,GregArnet,Con-Fab,,NC,5/12/2011,5/12/2011," 12,009 ",,,O,,South,Other,US
005649,045,045-005649,Pure Masonry Products,Pure Masonry Products,Masonry Contractor,Contractor,DwightWeev,con-fab,,CA,1/29/2021,1/29/2021," 11,999 ",,,O,,West,Other,US
003989,045,045-003989,A.C. Dellovade,A.C. Dellovade,Regional Contractor,Contractor,EJPfab,Con-Fab,,PA,3/26/2020,3/26/2020," 11,970 ",New Halfen,,O,,North,Other,US
004341,045,045-004341,"Doppelmayr USA, Inc","Doppelmayr USA, Inc",Job/Other,Other,DwightWeev,Con-Fab,,UT,3/26/2020,3/26/2020," 11,939 ",New Halfen,,O,,West,Other,US
003405,045,045-003405,Anixter Inc.,Anixter Inc.,Job/Other,Other,ScottRolu,Con-Fab,DealerC,OR,8/17/2016,8/17/2016," 11,887 ",,,O,,West,Other,US
005916,045,045-005916,Colony Hardware Corporation - FL,Colony Hardware Corporation,Distributor- Local,Distributor,LoriDykes,con-fab,DealerB,CT,7/23/2021,7/23/2021," 11,844 ",,,O,,North,Other,US
001970,045,045-001970,Williams Form Engineering- PA,Williams Form Engineering,Distributor- Local,Distributor,EJPfab,Con-Fab,DealerC,PA,2/15/2000,11/27/2010," 11,823 ",,,O,,North,Other,US
001778,045,045-001778,Wc Seattle #46,White Cap,White Cap,Distributor,ScottRolu,Con-Fab,Whitecap,WA,5/10/2007,11/27/2010," 11,810 ",,CSG,O,,West,Other,US
003176,045,045-003176,Concrete Central Inc. - Rental Billing,Concrete Central Inc.,Distributor- Local,Distributor,House,Con-Fab,,MI,10/14/2014,10/14/2014," 11,797 ",,,O,,North,Other,US
005138,045,045-005138,Standard Iron,"SIW, INC.",Regional Contractor,Contractor,RichBrownr,Con-Fab,,NE,3/26/2020,3/26/2020," 11,796 ",New Halfen,,O,,North,Other,US
001403,045,045-001403,Aluma Systems - TX   E2190,Aluma Systems,Heavy Forming Systems,Heavy Forming Systems,GregArnet,Con-Fab,OEM B,TX,10/22/2004,11/27/2010," 11,772 ",,,O,,South,Other,US
002523,045,045-002523,Mid State Concrete Products LLC,Mid State Concrete Products LLC,Utility Precast Producer,Precast,EricNesset,Prec-Pres,PrecastD,CA,8/24/2011,8/24/2011," 11,667 ",,,O,,West,Precast,US
001852,045,045-001852,WC Springdale #107,White Cap,White Cap,Distributor,KelseyWahl,Con-Fab,Whitecap,AR,7/22/2008,11/27/2010," 11,666 ",,CSG,O,,South,Other,US
005482,045,045-005482,"OLA Precast, LLC - SD","OLA Precast, LLC",,,NickFain,Prec-Pres,PrecastB,SD,5/4/2020,5/4/2020," 11,662 ",,,O,,North,Other,US
001629,045,045-001629,J D Steel- AK,J D Steel- AK,Distributor- Local,Distributor,ScottRolu,Con-Fab,DealerD,AK,12/10/2003,11/27/2010," 11,657 ",,,O,,West,Other,US
005710,045,045-005710,John E Potente & Sons Inc,,Utility Precast Producer,Precast,GaryPascoe,prec-pres,,NY,4/19/2021,4/19/2021," 11,649 ",,,O,,North,Precast,US
004524,045,045-004524,Grenzebach Aki Corp,Grenzebach Aki Corp,Job/Other,Other,GregArnet,Con-Fab,,GA,3/26/2020,3/26/2020," 11,624 ",New Halfen,,O,,South,Other,US
003446,045,045-003446,Hard Rock Developments Inc,Hard Rock Developments Inc,Architectural Producer,Precast,ClintKilbo,Prec-Pres,PrecastC,AB,2/3/2017,2/3/2017," 11,622 ",,,O,,West,Precast,CA
002009,045,045-002009,Sundry Sales - Gary Pascoe,Sundry Sales,MB Sundry,Other,GaryPascoe,Prec-Pres,LIST,NJ,12/10/2010,12/10/2010," 11,600 ",,,O,,North,Other,US
005863,045,045-005863,Martin Machine & Welding,Martin Machine & Welding,Regional Contractor,Contractor,RichBrownr,con-fab,,KS,6/23/2021,6/23/2021," 11,592 ",,,O,,South,Other,US
001600,045,045-001600,Fisher'S Tools & Handles Inc,Fisher'S Tools & Handles Inc,Distributor- Local,Distributor,DwightWeev,Con-Fab,DealerC,AZ,6/30/2008,11/27/2010," 11,586 ",,,O,,West,Other,US
001605,045,045-001605,Freedom Precast,Freedom Precast,Utility Precast Producer,Precast,ClintKilbo,Prec-Pres,PrecastC,OR,3/9/2005,11/27/2010," 11,575 ",,,O,,West,Precast,US
004256,045,045-004256,Concept Industrial Systems,,Job/Other,Other,GregArnet,Con-Fab,,LA,3/26/2020,3/26/2020," 11,572 ",New Halfen,,O,,South,Other,US
005468,045,045-005468,"Sterling Structures, Inc","Sterling Structures, Inc",,,GregArnet,Con-Fab,,TX,4/16/2020,4/16/2020," 11,536 ",,,O,,South,Other,US
005654,045,045-005654,"George Moehrle Masonry, Inc","George Moehrle Masonry, Inc",,,EJPfab,con-fab,,MD,2/3/2021,2/3/2021," 11,535 ",,,O,,North,Other,US
003630,045,045-003630,Border Construction - Las Vegas,White Cap,Distributor- Regional,Distributor,DwightWeev,Con-Fab,Whitecap,NV,7/30/2018,7/30/2018," 11,517 ",,CSG,O,,West,Other,US
005525,045,045-005525,Lawton Welding Co. Inc.,Lawton Welding Co. Inc.,Regional Contractor,Contractor,EJPfab,Con-Fab,,MA,7/9/2020,7/9/2020," 11,512 ",,,O,,North,Other,US
000617,045,045-000617,MTH Industries,"MTH Enterprises, LLC",Regional Contractor,Contractor,GregHolsho,con-fab,Fabric B,IL,10/12/1996,11/27/2010," 11,485 ",,,O,,North,Other,US
000810,045,045-000810,Aluma Systems - Tampa   E2170,Aluma Systems,Heavy Forming Systems,Heavy Forming Systems,LoriDykes,Con-Fab,OEM B,FL,2/20/2002,11/27/2010," 11,477 ",,,O,,South,Other,US
000641,045,045-000641,"CMC Rebar - Belvidere, IL",CMC Rebar,Rebar Fabricator- National,Fabricator,GregHolsho,Con-Fab,Fabric A,IL,10/12/1996,11/27/2010," 11,475 ",,,O,,North,Other,US
000467,045,045-000467,"Doka Usa Ltd- Navasota, TX",Doka Usa,Heavy Forming Systems,Heavy Forming Systems,KelseyWahl,Con-Fab,OEM,NJ,8/24/2010,11/27/2010," 11,449 ",,,O,,North,Other,US
